cpu_usage,memory_usage,running_processes,battery_percent,timestamp,suggestions
0.6,48.7,213,,2025-11-07 19:24:54,Too many processes running — consider disabling startup programs.
0.6,48.6,213,,2025-11-07 19:25:06,Too many processes running — consider disabling startup programs.
1.0,48.7,213,,2025-11-07 19:25:17,Too many processes running — consider disabling startup programs.
4.5,48.7,213,,2025-11-07 19:25:28,Too many processes running — consider disabling startup programs.
1.4,48.8,213,,2025-11-07 19:25:39,Too many processes running — consider disabling startup programs.
4.3,48.7,213,,2025-11-07 19:25:50,Too many processes running — consider disabling startup programs.
2.3,48.6,213,,2025-11-07 19:26:01,Too many processes running — consider disabling startup programs.
2.0,48.6,212,,2025-11-07 19:26:12,Too many processes running — consider disabling startup programs.
3.7,48.6,212,,2025-11-07 19:26:23,Too many processes running — consider disabling startup programs.
2.3,48.7,212,,2025-11-07 19:26:35,Too many processes running — consider disabling startup programs.
2.1,48.6,212,,2025-11-07 19:26:46,Too many processes running — consider disabling startup programs.
3.0,48.6,212,,2025-11-07 19:26:57,Too many processes running — consider disabling startup programs.
1.2,48.6,212,,2025-11-07 19:27:08,Too many processes running — consider disabling startup programs.
1.8,48.1,212,,2025-11-07 19:27:19,Too many processes running — consider disabling startup programs.
1.2,48.0,212,,2025-11-07 19:27:30,Too many processes running — consider disabling startup programs.
1.0,48.0,212,,2025-11-07 19:27:41,Too many processes running — consider disabling startup programs.
1.4,48.1,212,,2025-11-07 19:27:52,Too many processes running — consider disabling startup programs.
0.8,48.1,212,,2025-11-07 19:28:03,Too many processes running — consider disabling startup programs.
1.9,48.0,212,,2025-11-07 19:28:15,Too many processes running — consider disabling startup programs.
0.4,48.1,212,,2025-11-07 19:28:26,Too many processes running — consider disabling startup programs.
0.8,48.0,212,,2025-11-07 19:28:37,Too many processes running — consider disabling startup programs.
1.2,48.0,212,,2025-11-07 19:28:48,Too many processes running — consider disabling startup programs.
4.8,48.0,212,,2025-11-07 19:28:59,Too many processes running — consider disabling startup programs.
2.3,48.0,212,,2025-11-07 19:29:10,Too many processes running — consider disabling startup programs.
1.7,48.0,212,,2025-11-07 19:29:21,Too many processes running — consider disabling startup programs.
2.3,48.0,212,,2025-11-07 19:29:32,Too many processes running — consider disabling startup programs.
1.6,48.1,212,,2025-11-07 19:29:43,Too many processes running — consider disabling startup programs.
3.9,48.1,212,,2025-11-07 19:29:55,Too many processes running — consider disabling startup programs.
1.6,48.1,212,,2025-11-07 19:30:06,Too many processes running — consider disabling startup programs.
1.0,48.0,212,,2025-11-07 19:30:17,Too many processes running — consider disabling startup programs.
2.5,48.0,212,,2025-11-07 19:30:28,Too many processes running — consider disabling startup programs.
1.6,48.0,212,,2025-11-07 19:30:39,Too many processes running — consider disabling startup programs.
1.5,48.0,212,,2025-11-07 19:30:50,Too many processes running — consider disabling startup programs.
2.3,48.0,213,,2025-11-07 19:31:01,Too many processes running — consider disabling startup programs.
1.0,48.3,219,,2025-11-07 19:31:12,Too many processes running — consider disabling startup programs.
14.8,48.2,219,,2025-11-07 19:31:23,Too many processes running — consider disabling startup programs.
1.8,46.9,219,,2025-11-07 19:31:35,Too many processes running — consider disabling startup programs.
2.0,46.9,219,,2025-11-07 19:31:46,Too many processes running — consider disabling startup programs.
1.9,46.9,219,,2025-11-07 19:31:57,Too many processes running — consider disabling startup programs.
1.4,46.9,217,,2025-11-07 19:32:08,Too many processes running — consider disabling startup programs.
2.1,46.9,217,,2025-11-07 19:32:19,Too many processes running — consider disabling startup programs.
3.6,46.9,217,,2025-11-07 19:32:30,Too many processes running — consider disabling startup programs.
3.1,46.9,216,,2025-11-07 19:32:41,Too many processes running — consider disabling startup programs.
2.7,46.9,216,,2025-11-07 19:32:52,Too many processes running — consider disabling startup programs.
1.6,46.8,216,,2025-11-07 19:33:04,Too many processes running — consider disabling startup programs.
1.6,46.7,214,,2025-11-07 19:33:15,Too many processes running — consider disabling startup programs.
4.7,46.7,214,,2025-11-07 19:33:26,Too many processes running — consider disabling startup programs.
1.9,46.8,214,,2025-11-07 19:33:37,Too many processes running — consider disabling startup programs.
0.2,46.8,214,,2025-11-07 19:33:50,Too many processes running — consider disabling startup programs.
0.8,46.8,214,,2025-11-07 19:34:01,Too many processes running — consider disabling startup programs.
1.0,46.7,214,,2025-11-07 19:34:12,Too many processes running — consider disabling startup programs.
0.2,46.8,214,,2025-11-07 19:34:23,Too many processes running — consider disabling startup programs.
4.1,46.8,214,,2025-11-07 19:34:35,Too many processes running — consider disabling startup programs.
1.6,46.8,214,,2025-11-07 19:34:46,Too many processes running — consider disabling startup programs.
0.2,46.8,214,,2025-11-07 19:34:57,Too many processes running — consider disabling startup programs.
0.8,46.8,214,,2025-11-07 19:35:08,Too many processes running — consider disabling startup programs.
0.2,47.0,214,,2025-11-07 19:35:19,Too many processes running — consider disabling startup programs.
1.9,47.0,214,,2025-11-07 19:35:30,Too many processes running — consider disabling startup programs.
0.4,47.0,214,,2025-11-07 19:35:41,Too many processes running — consider disabling startup programs.
1.8,47.0,214,,2025-11-07 19:35:52,Too many processes running — consider disabling startup programs.
1.6,47.2,215,,2025-11-07 19:36:04,Too many processes running — consider disabling startup programs.
0.2,47.0,214,,2025-11-07 19:36:15,Too many processes running — consider disabling startup programs.
0.8,47.1,214,,2025-11-07 19:36:26,Too many processes running — consider disabling startup programs.
1.0,47.0,214,,2025-11-07 19:36:37,Too many processes running — consider disabling startup programs.
1.0,47.0,214,,2025-11-07 19:36:48,Too many processes running — consider disabling startup programs.
0.4,47.0,214,,2025-11-07 19:36:59,Too many processes running — consider disabling startup programs.
0.0,47.0,214,,2025-11-07 19:37:10,Too many processes running — consider disabling startup programs.
0.2,47.0,214,,2025-11-07 19:37:21,Too many processes running — consider disabling startup programs.
